MsgID.GLOBAL_POSITION,0.0000000,-122.3957455,37.7932847,0.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,62.9430000,4199249.5000000,-10879611.0000000,-0.0616047
MsgID.LOCAL_VELOCITY,62.9430000,-0.0000061,0.0000066,-0.0000794
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7932840,0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,63.1930000,4199249.5000000,-10879611.0000000,-0.0468706
MsgID.LOCAL_VELOCITY,63.1930000,0.0000402,-0.0000041,0.0001229
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957440,37.7932829,0.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,63.4430000,4199249.5000000,-10879611.0000000,-0.0495939
MsgID.LOCAL_VELOCITY,63.4430000,0.0000076,0.0000102,-0.0000887
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7932850,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,63.6940000,4199249.5000000,-10879611.0000000,-0.0681472
MsgID.LOCAL_VELOCITY,63.6940000,-0.0000011,0.0000080,-0.0000400
MsgID.GLOBAL_POSITION,0.0000000,-122.3957453,37.7932846,0.0930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,63.9440000,4199249.5000000,-10879611.0000000,-0.0935368
MsgID.LOCAL_VELOCITY,63.9440000,0.0000002,-0.0000018,-0.0001189
MsgID.GLOBAL_POSITION,0.0000000,-122.3957443,37.7932831,0.1280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,64.1940000,4199249.5000000,-10879611.0000000,-0.1285045
MsgID.LOCAL_VELOCITY,64.1940000,0.0000024,0.0000032,-0.0000399
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957454,37.7932852,0.1610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,64.4440000,4199249.5000000,-10879611.0000000,-0.1612730
MsgID.LOCAL_VELOCITY,64.4440000,-0.0000037,0.0000136,0.0000039
MsgID.GLOBAL_POSITION,0.0000000,-122.3957457,37.7932848,0.1980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,64.6940000,4199249.5000000,-10879611.0000000,-0.1983569
MsgID.LOCAL_VELOCITY,64.6940000,0.0000054,0.0000099,-0.0000424
MsgID.GLOBAL_POSITION,0.0000000,-122.3957443,37.7932837,0.2270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,64.9440000,4199249.5000000,-10879611.0000000,-0.2273219
MsgID.LOCAL_VELOCITY,64.9440000,-0.0000267,-0.0000049,0.0001237
MsgID.LOCAL_POSITION,65.1940000,4199249.5000000,-10879611.0000000,-0.2524789
MsgID.LOCAL_VELOCITY,65.1940000,-0.0000137,0.0000223,-0.0000331
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932838,0.2520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,65.4440000,4199249.5000000,-10879611.0000000,-0.2652464
MsgID.LOCAL_VELOCITY,65.4440000,-0.0000015,-0.0000088,-0.0000761
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932834,0.2650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,65.6940000,4199249.5000000,-10879611.0000000,-0.2680629
MsgID.LOCAL_VELOCITY,65.6940000,-0.0000066,-0.0000091,0.0000461
MsgID.GLOBAL_POSITION,0.0000000,-122.3957437,37.7932830,0.2680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7932844,0.2600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,65.9440000,4199249.5000000,-10879611.0000000,-0.2603250
MsgID.LOCAL_VELOCITY,65.9440000,0.0000225,0.0000079,0.0000471
MsgID.GLOBAL_POSITION,0.0000000,-122.3957455,37.7932843,0.2400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,66.1940000,4199249.5000000,-10879611.0000000,-0.2406286
MsgID.LOCAL_VELOCITY,66.1940000,-0.0000072,0.0000168,0.0000377
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,66.4440000,4199249.5000000,-10879611.0000000,-0.2155196
MsgID.LOCAL_VELOCITY,66.4440000,0.0000291,0.0000108,0.0001241
MsgID.GLOBAL_POSITION,0.0000000,-122.3957457,37.7932842,0.2150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,66.6940000,4199249.5000000,-10879611.0000000,-0.1808887
MsgID.LOCAL_VELOCITY,66.6940000,0.0000042,0.0000116,-0.0000423
MsgID.GLOBAL_POSITION,0.0000000,-122.3957450,37.7932842,0.1800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7932842,0.1480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,66.9440000,4199249.5000000,-10879611.0000000,-0.1481968
MsgID.LOCAL_VELOCITY,66.9440000,0.0000016,0.0000095,-0.0000837
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7932842,0.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,67.1940000,4199249.5000000,-10879611.0000000,-0.1119303
MsgID.LOCAL_VELOCITY,67.1940000,-0.0000075,-0.0000135,0.0000142
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957445,37.7932842,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,67.4440000,4199249.5000000,-10879611.0000000,-0.0861535
MsgID.LOCAL_VELOCITY,67.4440000,-0.0000020,-0.0000175,0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932838,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,67.6950000,4199249.5000000,-10879611.0000000,-0.0713061
MsgID.LOCAL_VELOCITY,67.6950000,-0.0000271,0.0000030,0.0001243
MsgID.GLOBAL_POSITION,0.0000000,-122.3957449,37.7932840,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,67.9450000,4199249.5000000,-10879611.0000000,-0.0748374
MsgID.LOCAL_VELOCITY,67.9450000,0.0000073,0.0000182,-0.0000424
MsgID.GLOBAL_POSITION,0.0000000,-122.3957464,37.7932842,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.1950000,4199249.5000000,-10879611.0000000,-0.0970138
MsgID.LOCAL_VELOCITY,68.1950000,-0.0000144,0.0000229,0.0000365
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957452,37.7932842,0.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.4450000,4199249.5000000,-10879611.0000000,-0.1273231
MsgID.LOCAL_VELOCITY,68.4450000,-0.0000148,-0.0000331,0.0002060
MsgID.GLOBAL_POSITION,0.0000000,-122.3957452,37.7932842,0.1650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.6950000,4199249.5000000,-10879611.0000000,-0.1654036
MsgID.LOCAL_VELOCITY,68.6950000,0.0000436,-0.0000055,0.0000934
MsgID.GLOBAL_POSITION,0.0000000,-122.3957446,37.7932842,0.1930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.9450000,4199249.5000000,-10879611.0000000,-0.1933756
MsgID.LOCAL_VELOCITY,68.9450000,0.0000387,-0.0000016,0.0001231
MsgID.GLOBAL_POSITION,0.0000000,-122.3957446,37.7932840,0.2100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.1950000,4199249.5000000,-10879611.0000000,-0.2104833
MsgID.LOCAL_VELOCITY,69.1950000,-0.0000050,-0.0000162,0.0000140
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932841,0.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.4450000,4199249.5000000,-10879611.0000000,-0.2084944
MsgID.LOCAL_VELOCITY,69.4450000,0.0000388,0.0000069,0.0001417
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932855,0.1860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.6950000,4199250.0000000,-10879611.0000000,-0.1866972
MsgID.LOCAL_VELOCITY,69.6950000,0.0000458,-0.0000120,0.0001243
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932847,0.1530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.9450000,4199249.5000000,-10879611.0000000,-0.1533959
MsgID.LOCAL_VELOCITY,69.9450000,-0.0000115,-0.0000099,0.0000143
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932837,0.1060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,70.1950000,4199249.5000000,-10879611.0000000,-0.1066675
MsgID.LOCAL_VELOCITY,70.1950000,-0.0000019,0.0000050,-0.0000335
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957439,37.7932830,0.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,70.4450000,4199249.5000000,-10879611.0000000,-0.0616930
MsgID.LOCAL_VELOCITY,70.4450000,0.0000489,0.0000022,0.0002071
MsgID.GLOBAL_POSITION,0.0000000,-122.3957426,37.7932834,0.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,70.6950000,4199249.5000000,-10879611.0000000,-0.0143373
MsgID.LOCAL_VELOCITY,70.6950000,-0.0000043,0.0000108,-0.0001108
MsgID.GLOBAL_POSITION,0.0000000,-122.3957438,37.7932849,-0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,70.9450000,4199249.5000000,-10879611.0000000,0.0198317
MsgID.LOCAL_VELOCITY,70.9450000,0.0000244,-0.0000018,-0.0000357
MsgID.GLOBAL_POSITION,0.0000000,-122.3957452,37.7932854,-0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.1950000,4199249.5000000,-10879611.0000000,0.0452887
MsgID.LOCAL_VELOCITY,71.1950000,-0.0000016,0.0000055,-0.0000343
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957457,37.7932836,-0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.4460000,4199249.5000000,-10879611.0000000,0.0565633
MsgID.LOCAL_VELOCITY,71.4460000,0.0000128,-0.0000013,-0.0000264
MsgID.GLOBAL_POSITION,0.0000000,-122.3957461,37.7932836,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.6960000,4199249.5000000,-10879611.0000000,0.0570612
MsgID.LOCAL_VELOCITY,71.6960000,-0.0000053,-0.0000152,0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3957442,37.7932841,-0.0480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.9460000,4199249.5000000,-10879611.0000000,0.0479880
MsgID.LOCAL_VELOCITY,71.9460000,-0.0000035,0.0000095,-0.0001108
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7932826,-0.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.1960000,4199249.5000000,-10879611.0000000,0.0301327
MsgID.LOCAL_VELOCITY,72.1960000,-0.0000006,-0.0000019,0.0000128
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957451,37.7932835,-0.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.4460000,4199249.5000000,-10879611.0000000,0.0081091
MsgID.LOCAL_VELOCITY,72.4460000,0.0000440,-0.0000069,0.0001234
MsgID.GLOBAL_POSITION,0.0000000,-122.3957462,37.7932845,0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.6960000,4199249.5000000,-10879611.0000000,-0.0199529
MsgID.LOCAL_VELOCITY,72.6960000,0.0000387,-0.0000011,0.0001238
MsgID.GLOBAL_POSITION,0.0000000,-122.3957465,37.7932830,0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.9460000,4199249.5000000,-10879611.0000000,-0.0479009
MsgID.LOCAL_VELOCITY,72.9460000,0.0000229,0.0000289,-0.0000045
MsgID.GLOBAL_POSITION,0.0000000,-122.3957466,37.7932837,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.1960000,4199249.5000000,-10879611.0000000,-0.0791510
MsgID.LOCAL_VELOCITY,73.1960000,0.0000000,0.0000000,-0.0000000
